MAG,MODE,d,PM,PM_out
15.345006802594103,['D'],8981.809931792392,-0.0011719593121442367,0.004148735964990598 
22.343813850688583,['H'],69676.73153101638,7.553680804321259e-05,0.0009547852536662071 
21.047806691302842,['D'],104969.06728876597,0.00010028016882836716,-0.0003309245571336116 
17.64108760141008,['H'],50585.96279639426,0.00010404384148861149,0.00014982313174360053 
20.02991989486587,['H'],91877.45969964738,-5.7284538688187545e-05,0.00034370723212912523 
22.72871611565988,['H'],59476.2013625076,8.849182991122586e-05,-0.0001876026794117988 
20.244216640423748,['D'],72500.88836521553,-0.00014518878356977483,0.0006214079936786363 
23.407548039175726,['H'],123670.42630082642,-4.255793444048047e-05,-0.00045281642244671214 
17.279433038651135,['H'],59899.62558223118,-8.786629037457828e-05,0.00021790840012895411 
21.93525038544057,['D'],74245.2761795683,0.00014177758277866628,-0.00020415971920127943 
21.01502566078704,['H'],132983.84392207765,-3.957742338851935e-05,-4.274361725960089e-05 
20.472075457313167,['H'],44760.64555515297,-0.00011758449480474334,-0.0010441503138661208 
24.096362368837028,['H'],132048.95655093942,3.985762577916713e-05,0.00015305328299200174 
19.700573635834996,['H'],56443.60281897043,-9.324631369859898e-05,0.00010070601879448689 
22.177988859442102,['H'],70202.7333715128,7.497084005097374e-05,-0.00033287052982632336 
21.021928429456512,['D'],95379.36701026706,-0.0001655439135228364,-0.0005562275494367303 
17.933284568624604,['H'],27201.206267234662,0.0001934898711119515,2.321878453343418e-05 
21.055469053908126,['H'],124582.29034961405,-4.22464371137093e-05,8.280301674287022e-05 
20.261829799605025,['H'],67210.12605261628,-7.83090019890234e-05,-0.0003539566889903858 
21.267943215824737,['H'],137388.740807918,3.830850958955376e-05,-6.589063649403247e-05 
19.48294292273248,['H'],77668.48511611873,6.776439487480833e-05,-0.00017889800246949396 
20.91249482796765,['H'],90691.73609461523,-5.8033489283367455e-05,0.0005501574784063234 
20.200575095499786,['D'],65340.69793956195,-8.054945938295754e-05,0.0003060879456552386 
22.343545051849773,['H'],75764.41257652604,-6.946741505348274e-05,4.723784223636826e-05 
20.197814892254065,['H'],83931.59540843368,6.270770702171099e-05,0.000393804400096345 
19.580207957361825,['H'],104469.99922223912,5.0379610739160844e-05,-5.4409979598293704e-05 
24.113137164952626,['H'],133072.9954829355,3.955090869966746e-05,0.0003290635603812332 
15.949694356898057,['H'],38400.676149160056,0.00013705899016707717,2.7411798033415428e-05 
18.498058071291055,['H'],41725.866503754114,0.00012613657512093395,0.0013370476962818998 
20.732366845479014,['H'],126969.1958703246,-4.145224248023259e-05,9.616920255413962e-05 
20.41469295426185,['H'],92747.26055234612,5.674731375776151e-05,-0.0005061860387192326 
20.185836489124554,['D'],76753.56347616558,-6.85721633806777e-05,0.00044434761870679147 
17.31312918578574,['H'],22232.50185159447,0.00023673259671220403,-9.469303868488159e-06 
18.759230747793175,['H'],65821.06417531388,-7.996160439944368e-05,9.275546110335467e-05 
16.281317718224773,['H'],22867.229141648604,0.0002301615933498009,0.001298111386492877 
17.64653628978902,['H'],25922.0747096176,0.00020303767941784798,-0.00018679466506442012 
18.185565259133142,['D'],70689.80795887805,7.445426783163066e-05,-0.00035142414416529665 
20.215842166640876,['H'],84631.28466643626,-6.218927097090547e-05,-0.00028358307562732896 
17.985015097758527,['H'],50113.301988894345,-0.00010502516668933961,-0.0002268543600489735 
19.706944984728736,['H'],93643.25408705702,-5.6204346442765215e-05,-0.00020458382105166537 
20.314317914541952,['H'],88557.64989618993,5.9431996003806355e-05,-0.00043979677042816696 
16.469763952845128,['H'],15077.012349792967,0.00034908493623467214,0.0008517672444126001 
17.01507133906796,['D'],19381.026162736238,-0.0008146871869235095,0.002205086652606299 
19.24787010086288,['D'],75798.65862289735,-0.00013887205896139543,0.00019442088254595358 
23.852153499833687,['H'],118003.0411414983,-4.4601883509305086e-05,8.741969167823796e-05 
20.00951277215187,['H'],76959.9991849575,-6.838822700722653e-05,-0.0006893533282328434 
16.69029159156126,['D'],38612.97984276111,-0.00027261081202069115,-0.0002398975145782082 
20.08018506198489,['D'],111205.05068953952,-9.46568139145126e-05,0.00021960380828166926 
21.534224414906717,['D'],120757.36641798852,-4.3584570042037785e-05,0.00014295738973788393 
21.649560772662216,['H'],107675.87373610906,-4.887963953406811e-05,2.9327783720440865e-05 
17.802027452725827,['H'],90116.7437229658,5.840377356417455e-05,0.00021025358483102834 
24.01200766863498,['H'],116797.29473108493,4.5062327058642765e-05,-0.0006687249335502587 
22.721686363397506,['H'],90176.53063815922,5.836505194301274e-05,-0.000623338754751376 
18.912957776561388,['D'],107464.87931689175,0.0001469268265555915,-0.0002566321903837665 
20.313720605083237,['H'],96280.39670110676,-5.466489623090992e-05,2.1865958492363963e-06 
20.50831652593211,['D'],7188.810824519841,-0.002196395769708566,0.008785583078834263 
20.89003211776606,['H'],89758.41470393636,5.863693016523415e-05,0.00015480149563621814 
19.600138631874632,['H'],114659.21823918125,4.590261450900352e-05,-0.00032866271988446515 
22.232171443487836,['H'],55962.458933618866,9.404800995216911e-05,0.0004890496517512793 
18.76617612431863,['H'],118788.04227620306,-4.430713558271358e-05,-2.4811995926319604e-05 
24.47280512871459,['H'],87298.09681180799,6.028949183259794e-05,-0.00019533795353761734 
19.98677043662954,['H'],82822.40498427242,-6.35475134504521e-05,-0.0007218997527971358 
22.93800074131073,['H'],108339.70488950885,4.858013874142003e-05,0.0004780285652155731 
18.82704137090435,['H'],62444.727418654904,-8.42850647653642e-05,0.0003843398953300607 
21.274246764787893,['H'],137788.14485897677,-3.819746539242235e-05,-4.125326262381613e-05 
19.713319238669172,['H'],67146.95883395492,7.83826696865289e-05,0.0007399324018408327 
20.736741952533052,['D'],107574.88500556182,9.785105314246402e-05,-0.0003855331493813082 
23.729513823497474,['D'],111523.21086300012,-0.0001415801568303749,-0.00020198769041133486 
22.844914260550716,['H'],95441.90564531753,-5.514514676913367e-05,-0.0002360212281718921 
19.315023762768963,['H'],78179.38550980967,6.732155619305093e-05,6.732155619305093e-05 
23.560958003460595,['H'],112223.89831515637,-4.6898726329719985e-05,-0.00023261768259541112 
21.98189179350043,['D'],89713.87359383142,-0.00011733208441238745,-7.274589233568021e-05 
20.42700348032894,['H'],93274.55721363527,5.642651170867688e-05,-0.0003227596469736317 
19.3589835457127,['H'],102607.22897286218,-5.1294221152087203e-05,0.0004780621411374527 
20.028946032765806,['H'],84446.75320666927,6.232516579833621e-05,-0.00022935661013787726 
19.264556563178314,['D'],59388.870090174474,8.862195705601746e-05,-0.0006735268736257327 
18.793370484710014,['H'],72715.01481549985,-7.238062053746504e-05,-0.0002055609623264007 
19.63561015848643,['H'],50372.18407093037,0.0001044854018504668,0.0001880737233308402 
20.000682477183076,['H'],126790.43604798982,4.151068533863826e-05,0.0003686148858071077 
19.488711399083424,['H'],84689.54114255605,6.214649204294878e-05,-0.00015163744058479503 
17.35912446397615,['D'],29206.60941425321,-0.00036040868832712587,0.0007496500717204217 
19.45948092232654,['D'],50512.18840996589,-0.00010419580026943434,0.0006751887857459345 
19.30865265488302,['H'],140228.65901910345,3.753268362938448e-05,-0.00015613596389823945 
20.967943204846716,['D'],119660.59030865775,4.398405424175849e-05,-0.00016889876828835257 
15.204699145903916,['D'],12807.329388571507,0.000821897795403524,-0.006640934186860474 
21.35015644966876,['H'],72936.31038015019,-7.216101098759754e-05,-7.793389186660535e-05 
22.124839597616045,['D'],62993.09104490386,0.000167102703088028,-0.0005581230283140135 
20.820206660943793,['H'],86918.07157377344,-6.055309096762038e-05,0.00014048317104487927 
18.017349594179368,['D'],84140.95149012163,-0.00012510336052842832,0.0004528741651129105 
21.712237468643277,['D'],110829.0839779324,0.00014246687888672279,-1.899558385156304e-06 
22.326529608981943,['H'],81751.06551193312,6.438029720809675e-05,0.00019314089162429023 
20.97730785594777,['H'],120177.75066793032,-4.3794777864329983e-05,-0.00028028657833171187 
19.126475180088626,['H'],71677.44827822233,-7.342836584119779e-05,0.00031721054043397443 
22.45810415127139,['H'],121487.98537550103,-4.332245594878552e-05,-0.0002547360409788588 
22.128777523633858,['H'],68629.6453637407,7.66892771606473e-05,-0.0004632032340503096 
23.051254169438106,['H'],104955.95481451195,5.014634857105908e-05,0.00013439221417043833 
20.86453529716216,['H'],88710.65980788492,5.932948651419042e-05,0.00037021599584854823 
18.51028615195219,['H'],69412.62688928311,-7.582421427634288e-05,-0.00027296717139483435 
20.762154895962556,['D'],118365.38885619948,-0.0001333960360945795,6.758732495458695e-05 
20.28691201484013,['H'],95099.04440092853,5.5343961949269117e-05,3.7633894125503e-05 
19.922421455527267,['H'],133004.2568995593,3.957134919908178e-05,2.8491371423338875e-05 
22.689457573467426,['H'],135146.25472139078,-3.8944163902929056e-05,0.00018381645362182514 
20.59102631485568,['H'],109395.38800206502,-4.811133257864117e-05,-8.27514920352628e-05 
22.986951430898113,['H'],131050.98399167937,-4.016114747426092e-05,-0.00022490242585586115 
20.451240495292577,['D'],94321.47834846767,-5.580020571022301e-05,8.70483209079479e-05 
23.666737317797157,['H'],128136.38384990023,4.10746560547716e-05,0.0003959596843679982 
20.40284375144367,['D'],118638.32331433879,4.4363050216006634e-05,-0.00027150186732196056 
18.643836344987054,['H'],73815.66200218812,7.130137090121641e-05,0.00019393972885130864 
22.056632230796236,['H'],51616.54676749161,-0.00010196648602714371,0.0006933721049845772 
19.577611619938054,['H'],88228.68858219802,5.965358863782085e-05,-0.00043666426882884863 
17.718360594554817,['H'],29138.411277647458,0.00018062611048304803,0.0011198818849948975 
18.634987547435802,['H'],52559.80671741731,0.00010013655345107524,8.010924276086019e-05 
20.503650354504835,['D'],96625.68169779035,-0.0001634086653442115,1.7430257636715893e-05 
21.284153686367738,['H'],55010.993358525906,9.567465652610561e-05,0.0002946779421004052 
20.22555690082801,['H'],118904.66130078181,4.4263680138015216e-05,-2.8328755288329737e-05 
15.343374323069618,['H'],24559.095314115933,0.00021430585399909724,0.0 
23.867837951395636,['H'],129259.1632672071,4.0717870684778755e-05,-0.00016775762722128846 
22.57369304982453,['H'],128130.08373504042,-4.1076675682351864e-05,0.00023988778598493484 
21.028071056123025,['D'],123020.28001724636,-4.278284762478995e-05,0.0003422627809983196 
19.534944616086072,['H'],73149.93140623631,7.195027792313333e-05,5.756022233850666e-05 
21.543472173879486,['H'],121272.73854109601,-4.339934892253878e-05,1.2151817698310858e-05 
19.798215923324555,['H'],59039.56985237531,-8.914627779126837e-05,-0.0005741020289757682 
19.773585156974804,['H'],96561.61736532958,-5.450569323859086e-05,0.00029433074348839063 
19.879246359479026,['H'],72478.929771454,7.261638535962143e-05,-0.00026141898729463713 
19.70482477815148,['H'],101738.11941637113,-5.173240792074169e-05,-0.00034143389227689515 
20.303084298949386,['D'],68499.2174096212,-7.683529963946121e-05,0.0002919741386299526 
19.495578976584312,['H'],71835.77728409316,7.326652670468537e-05,0.00038684726100073877 
18.42747826614221,['H'],120197.56044625591,4.378756004029021e-05,-6.48055888596295e-05 
20.607906375449982,['H'],101378.0130588836,5.191616738118384e-05,-0.00018482155587701445 
24.386661298060123,['H'],138791.70457918657,3.792127138069687e-05,-0.0002973027676246634 
23.01269854372663,['H'],94812.30583503148,-5.5511337356297036e-05,-2.2204534942518812e-05 
20.60208854556663,['D'],109954.10785295685,-9.573372014032138e-05,0.00017806471946099774 
20.234028499938418,['H'],119369.45196468227,4.4091329968525345e-05,0.0002045837710539576 
18.54686064634801,['D'],42674.2482452388,0.0002466666953095797,-0.0006906667468668231 
18.335725762899568,['H'],35604.72637885544,0.00014782188855304534,-0.0009578858378237338 
22.646453688669475,['H'],87105.78274402431,-6.042260030202081e-05,0.00030452990552218485 
19.28726053524276,['D'],42906.27945401857,-0.000367999134045907,0.0006918383720063053 
20.456708334078737,['H'],73520.83262763363,7.158729990713715e-05,-0.0002376698356916953 
19.905520611015714,['H'],67458.29685619936,7.802091277157945e-05,0.0005461463894010562 
21.97909380522517,['H'],136287.57404469195,-3.861803199322432e-05,0.0003120336985052525 
20.74570529501452,['H'],99328.1413657551,5.2987580582590026e-05,0.00012081168372830526 
18.75395880079922,['H'],84450.89570586201,6.232210861407725e-05,-0.00028418881528019226 
20.6069584311974,['H'],101333.76670726821,-5.1938836044069996e-05,0.00018697980975865196 
22.81424962677119,['D'],111293.2116714804,-9.458183146466893e-05,-8.89069215767888e-05 
20.404463224503157,['D'],92311.35905099373,0.00011403055807746088,6.841833484647652e-06 
23.367994438812552,['H'],132064.59010506523,-3.985290750949734e-05,0.0001466586996349502 
19.814263530191454,['H'],76497.3615078961,-6.880182258565318e-05,0.00011283498904047121 
17.796064773954008,['D'],27769.972826920868,0.0003790538743080521,-0.0008490806784500366 
21.967449818986555,['H'],105398.32614410881,4.993587742124711e-05,-0.00025966656259048497 
21.163398551576876,['D'],40458.027971169766,-0.00039026800059217034,7.285002677720512e-05 
22.564436779046257,['H'],127585.06987497483,4.1252145724373544e-05,-0.00010560549305439625 
23.917301239083194,['D'],13731.255487260838,-0.0011498929357813784,0.0026064239877711245 
18.77698321930549,['D'],43627.381127630084,0.00024127773699455824,-0.00041499770763064013 
18.893976647278418,['H'],50071.32448058744,0.00010511321498550251,0.0007484060906967777 
19.30683824573256,['D'],92112.30478957063,5.713848879105195e-05,-0.0009919241654126618 
19.512569186677432,['D'],101266.04234883281,-0.00010394714304340552,0.00029936777196500785 
21.796644924601047,['D'],58895.92335394228,8.936370456588734e-05,-0.00043609487828153023 
18.83813005642703,['D'],103824.77802838608,-0.00010138539170867046,0.0004197355216738957 
21.980195175854583,['H'],82430.70897595804,6.384947988585067e-05,-0.0007355460082849995 
18.851779798369318,['H'],68687.02551037828,-7.662521204884035e-05,0.0004750763147028101 
18.614222788939863,['H'],101847.60195013312,5.1676797430280226e-05,-9.09511634772932e-05 
19.69094831437538,['H'],72274.21991895355,7.282206436318251e-05,-7.282206436318251e-05 
19.721576169381038,['H'],73300.84546100444,-7.180214445871306e-05,0.00017806931825760838 
19.31654852157821,['H'],43488.903151684004,0.00012102300847596887,0.0008713656610269757 
20.37942987922942,['H'],99238.39365407947,5.3035500686185135e-05,3.81855604940533e-05 
20.501880236920467,['D'],114182.89432834883,-9.218820254462806e-05,-2.7656460763388416e-05 
17.807274758176135,['D'],27913.702891649453,-0.0005656531398037499,0.0020740615126137495 
23.558625308854225,['H'],132581.0065284763,-3.9697676405906596e-05,-2.6994419956016484e-05 
23.409738988370243,['H'],134627.97011809054,-3.909408936434383e-05,-7.036936085581889e-05 
18.68143373401494,['H'],58394.80960963876,9.013057718520407e-05,0.0005263625707615917 
21.44148529608463,['H'],125833.72679523495,4.182628957100988e-05,0.0 
23.470791945029895,['H'],65082.56173563542,-8.086894176224542e-05,-0.0002717196443211446 
18.809188760372784,['D'],44279.249578563395,0.00011886285212215653,0.00048020592257351236 
21.56401636471736,['D'],112574.69343079477,0.0001402577542342329,0.0002337629237237215 
18.484372489933374,['H'],35059.50241071367,0.00015012072427840557,0.001783434204427458 
20.581146224822117,['H'],128790.99396962106,4.08658845817923e-05,-1.1442447682901843e-05 
21.773209381982046,['H'],134806.43580935677,-3.904233401868142e-05,0.00014836086927098936 
15.832347766272708,['H'],15723.783421964377,-0.00033472592145887716,-0.003307092104013706 
20.194820585945187,['H'],83815.93945532313,-6.27942361433805e-05,0.00010549431672087924 
19.299297897928465,['H'],46920.17028244516,-0.00011217260856161077,-0.00036343925173961886 
21.679764892846883,['H'],118738.20480472952,4.432573242447407e-05,-1.9503322266768592e-05 
22.80923202041306,['D'],111036.34409826547,4.740031687353672e-05,-9.859265909695638e-05 
19.626067811837235,['H'],64502.42795756149,-8.159627569677945e-05,-0.00012076248803123358 
18.229436614077827,['D'],92773.68832430687,-0.0001134622971189534,0.000133885510600365 
18.78213415609606,['D'],85553.80533356768,0.00012303737686982354,-0.00038633736337124585 
19.485837107103873,['H'],84577.51511150302,6.222880735852955e-05,-0.00033105725514737713 
20.75217846708546,['H'],108342.3355304512,-4.8578959175728265e-05,0.00012241897712283523 
20.185465805681524,['H'],25788.02966563358,0.00020409306034538925,0.00035920378620788503 
19.184885816132816,['D'],94701.83914080112,-0.00011115217914430715,0.0002578730556147926 
20.006128539668545,['H'],59744.02223951598,8.809513818196988e-05,-0.00019028549847305496 
21.089831051554917,['H'],126569.39678541217,-4.158317909707736e-05,0.00013805615460229685 
18.109646730574916,['H'],37944.98156045119,0.00013870497963879523,0.0012039592232647423 
20.230765178561814,['D'],85214.89941632122,0.000185290058339098,-0.00029399355923136883 
20.005557492324925,['H'],83542.07317052595,6.300008720149537e-05,8.31601151059739e-05 
22.693891954812624,['H'],89029.64485738776,5.9116914407191426e-05,-0.00041381840085034 
18.3538157926507,['H'],98242.7834433768,5.357297208268041e-05,0.0002657219415300948 
20.600403332548986,['H'],109868.8089514467,-4.790402248797237e-05,0.00038131601900426 
20.849557925813542,['H'],145736.33216165443,3.611424698748981e-05,-0.00021813005180443842 
19.42395853795829,['H'],63912.44876592412,-8.234949522921385e-05,0.000648914022406205 
21.39953304245861,['H'],58013.00453764468,-9.072375989975791e-05,0.0005407136090025571 
18.997908305387906,['H'],67556.81417985262,-7.790713577352893e-05,0.0002025585530111752 
18.34203114133068,['D'],42230.986671783,-0.000249255738950256,0.00013459809903313823 
21.0587563127715,['H'],135689.1158317073,3.8788357212561094e-05,-0.00015360189456174194 
23.172304096300543,['D'],110972.93420797224,-0.00014228220418701173,0.0002940498886531576 
20.45944036224059,['H'],121771.12614981312,-4.322172308944291e-05,-0.00031638301301472205 
18.917089629911803,['D'],50607.12620273502,0.00010400033136938726,-0.0009900831546365667 
15.787924436855018,['H'],30138.55231038026,-0.00017463207391431724,0.0009639690480070313 
18.763082736901897,['D'],55753.584907648816,0.00028320104815438284,-0.0008798112562662828 
20.599069684633196,['H'],85371.70144418864,6.164991215710521e-05,0.0005375872340099574 
19.50349004670637,['H'],85267.8886406774,-6.172497030993718e-05,0.00010369795012069448 
22.816815916180417,['H'],86633.96338613884,-6.0751669311009856e-05,-0.00042283161840462853 
22.612218233982322,['H'],66666.2684514441,-7.894783999452775e-05,-0.00043579207676979316 
19.893622743552747,['D'],120690.90634863914,-8.721714094238695e-05,-0.0001343143970512759 
19.74454635454681,['H'],95278.90797666243,-5.5239485910417836e-05,-0.00014362266336708637 
20.590013614147626,['H'],129317.99807298754,-4.069934559121691e-05,5.372313618040632e-05 
19.31953548849466,['D'],56010.51910165827,-9.396731148276431e-05,7.517384918621144e-06 
20.036912082410232,['D'],109010.89780734463,-9.656205022801374e-05,0.00030706731972508365 
21.033929802518333,['H'],123352.64334701143,4.2667572837743796e-05,-5.6321196145821805e-05 
20.030669624453818,['H'],84513.80886066133,6.227571524334275e-05,-0.00046333132141047 
20.5580786061158,['H'],77034.35865456112,6.83222134468334e-05,0.0001831035320375135 
19.179554554757928,['D'],62106.33634463317,8.474429831975833e-05,0.00030507947395112995 
20.938383898868906,['D'],118042.73946049096,8.91737673793724e-05,2.675213021381172e-05 
21.810500909745166,['H'],70100.14752716082,7.508055375628978e-05,-9.009666450754773e-06 
19.23901499463654,['D'],69415.94637233202,7.582058834876946e-05,-0.00014557552962963732 
23.016627631869024,['H'],122164.29030731857,4.3082621619597287e-05,-8.788854810397846e-05 
22.13662776005209,['H'],88588.13361407162,-5.941154509096494e-05,-0.0002614107984002457 
19.99481643286574,['H'],76440.8990958196,-6.885264245962636e-05,-0.00034426321229813175 
18.580268982506297,['H'],92199.54896215,-5.708442127951719e-05,-0.00012558572681493782 
20.29232696137041,['H'],52995.67062996295,-9.93129784409433e-05,0.0002542412248088148 
17.978857331045575,['D'],30208.83424362737,0.0003484515722977373,-0.0004948012326627869 
19.16245288443517,['H'],56661.01198314353,9.28885261756817e-05,-0.0002675189553859633 
19.49999812495624,['H'],55966.85140865679,9.40406287340787e-05,-0.000331023013143957 
21.254690819744575,['H'],106171.24594795075,4.957234746323921e-05,0.00018639202646177942 
19.265385893501488,['D'],59411.556262550184,-0.0002657643508686096,-0.00022678557940788017 
22.190863431960103,['H'],64937.81721481389,8.104919629999803e-05,-4.214558207599898e-05 
19.66705644198076,['D'],118247.65541051669,-4.450961734898592e-05,-0.00019584231633553806 
22.212769312693723,['H'],65596.22736770732,-8.023567979349781e-05,0.0005616497585544846 
20.62105286631709,['H'],131179.75736017418,4.012172305126342e-05,-6.419475688202147e-05 
20.287862475739672,['D'],87485.28181540463,-6.016049540586943e-05,2.6470617978582548e-05 
16.75036132733203,['D'],46947.20757272626,-0.0003363240222488406,0.0003811672252153527 
23.552825371928463,['H'],52550.58734398513,0.00010015412121438937,-0.0004006164848575575 
18.8342287361983,['H'],34826.8742048051,0.00015112346470676598,0.0007253926305924767 
18.795567632651505,['D'],56593.91999687221,0.00018599729069934448,-0.0005356721972141121 
19.420853956267052,['H'],89266.71256407547,5.8959916228112e-05,0.0002452732515089459 
23.626489018426795,['H'],136789.90681103134,3.847621522257224e-05,-2.462477774244623e-05 
21.65895101353975,['H'],117605.51896963293,4.475264376067121e-05,-7.697454726835447e-05 
20.73124648767409,['H'],83429.19392326669,-6.308532597806936e-05,-0.00042645680361174884 
18.339378799327335,['D'],35664.67410225291,0.00029514683799700684,-0.00044272025699551023 
19.088755313026816,['H'],83310.7535312037,6.317501248822036e-05,-0.00013898502747408477 
21.131553332943696,['D'],39869.029727853485,-0.0001320111858919875,0.0005122034012609116 
20.78092033516794,['H'],129840.16748639254,4.053566778777014e-05,7.782848215251866e-05 
19.223555990330063,['D'],29788.933029061052,-0.0005300449555815531,0.0010106190486421612 
19.414635399335737,['H'],96800.38394229022,5.437125019953015e-05,0.0003479760012769929 
17.105469732714354,['D'],42987.05534503601,0.00036730763615874974,-0.0004946409500271164 
21.215308782255224,['H'],113386.6061810606,-4.6417809580898874e-05,0.00041961699861132584 
21.37827590056902,['D'],112389.03185378587,4.682981789169626e-05,-0.00018544607885111718 
20.753014768237655,['H'],84269.7496371505,-6.245607608185616e-05,-0.00025482079041397315 
24.971397070064324,['H'],20516.258574499112,-0.0002565359505304119,0.0024114379349858715 
20.209373882372574,['D'],91763.19502207598,-0.00017206761033562493,0.0005184970658113498 
19.763064359652713,['H'],68702.94786868567,7.660745365390286e-05,-0.0006343097162543157 
22.902574811915933,['H'],90123.89696394194,-5.8399137987148984e-05,0.0006377185868196669 
23.24996496050191,['D'],115013.61184853685,-4.5761173917987845e-05,0.000466763973963476 
22.54166937302136,['D'],98164.0854022758,-0.00010723184295291816,0.0005618948570732911 
21.130241684668874,['H'],100257.54986342798,5.2496374606265346e-05,-0.0007244499695664618 
19.54692043307265,['H'],62193.727521082765,8.462522033194922e-05,0.0004569761897925257 
18.125323652446347,['H'],32316.71665617192,0.0001628617767928993,-0.0014527270489926617 
22.20866242878421,['H'],71201.43323305635,-7.391926897748656e-05,0.0003429854080555376 
22.05160810104022,['H'],78332.20831687377,6.719021470001235e-05,-0.0004031412882000741 
21.198071827046327,['D'],103438.71468163784,-0.00010176379145730325,-0.00010990489477388751 
20.806992974695284,['H'],111112.03326915237,-4.7368027925360935e-05,0.00012315687260593843 
20.159718351669053,['H'],82471.9323423953,6.381756490057742e-05,0.00014039864278127031 
21.525427956391056,['H'],56529.23278822068,-9.310506502811687e-05,-0.00010800187543261556 
20.48798824156106,['H'],41461.75187594987,0.00012694007504757097,0.0004722170791769639 
21.379762087580474,['H'],87443.47689006643,6.018925689967317e-05,-0.0007030105205881826 
22.92075958176116,['H'],107482.91007722495,4.8967392964661435e-05,-0.0002781347920392769 
22.34493512693834,['D'],54202.369862326595,9.710198849432606e-05,3.107263631818433e-05 
20.794804246731765,['D'],120158.52799192764,-8.760356809781202e-05,-9.461185354563698e-05 
21.361084036042392,['D'],73304.27574243146,-7.17987844696802e-05,0.0006088536923028879 
21.455988145473455,['H'],50344.71412172577,-0.00010454241297331309,-0.0004432598310068474 
24.281314114449565,['H'],57145.43893540129,-9.210110190397619e-05,-0.00012894154266556666 
19.886969339984084,['H'],72737.16466296224,7.235857926445739e-05,0.00023154745364626362 
19.95340917664025,['H'],81559.69355455002,6.453135936829698e-05,0.0005523884361926222 
17.482911604296973,['H'],26144.242963849676,0.00020131230810600817,-0.0014575011106874992 
19.831990084633887,['H'],70918.6593247903,7.421400721399503e-05,0.0006085548591547591 
20.34625282762591,['D'],89869.65314618227,-0.0001756930524537278,0.0003841821413654848 
20.116434016101465,['H'],80844.28105376556,6.510241449530085e-05,0.00014582940846947386 
22.562050572635073,['H'],91116.62282167422,5.776287280793376e-05,8.086802193110727e-05 
19.458116654684826,['H'],76785.56441895968,6.8543585432541e-05,0.0009075170711268427 
19.147651004136385,['H'],40234.53169994292,0.0001308119585928798,-0.0016273007648954245 
20.105800059708656,['H'],87489.06232330011,6.015789579830892e-05,0.00045238737640328306 
19.546275829446103,['D'],67615.9128932563,0.00023351712649560772,-6.227123373216206e-06 
19.422143107773472,['H'],82132.7040956336,-6.408114712269221e-05,-7.177088477741527e-05 
19.265394230512772,['H'],137462.77158640453,3.828787848518387e-05,-5.360302987925741e-05 
20.72048530852533,['D'],116115.6644546235,-4.5326855075558014e-05,0.00010878445218133923 
20.90047486543867,['D'],115999.86213937248,9.074420947868403e-05,-0.00015608004030333652 
20.42369166162881,['H'],72411.42303031466,7.268408318026632e-05,1.453681663605326e-05 
16.128228134873023,['H'],12882.736589977101,-0.0004085434688489736,-0.0016505156141498533 
21.575573190380226,['H'],123078.838198451,-4.276249249485588e-05,-0.00013855047568333306 
23.67484488201853,['D'],91953.65077090143,-0.00011447414758658739,0.0003411329598080304 
20.17427052706105,['H'],83026.47608022245,6.339131977191753e-05,0.00046656011352131293 
